10065,Laundries,2
10065,Sidewalk Cafe,20
10065,Storage Warehouse,1
10065,Cigarette Retail Dealer,28
10065,Newsstand,6
10065,Laundry Jobber,34
10065,Home Improvement Contractor,15
10065,Laundry,9
10069,Tow Truck Driver,1
10069,Laundry Jobber,1
10069,Home Improvement Salesperson,6
10069,Home Improvement Contractor,5
10069,Garage,1
10069,Cigarette Retail Dealer,1
10069,Locksmith,1
10069,Parking Lot,1
10075,Garage and Parking Lot,1
10075,Garage,27
10075,Electronics Store,2
10075,Motion Picture Projectionist,1
10075,Locksmith,7
10075,Sidewalk Cafe,31
10075,Secondhand Dealer - General,8
10075,Ticket Seller,1
10075,Electronic & Appliance Service,4
10075,Auctioneer,8
10075,Cigarette Retail Dealer,22
10075,Laundry Jobber,26
10075,Home Improvement Contractor,23
10075,Process Server Individual,1
10075,General Vendor,3
10075,Pedicab Business,1
10075,Parking Lot,1
10075,Laundry,4
10075,Dealer In Products,1
10075,Laundries,2
10075,Stoop Line Stand,7
10075,Newsstand,3
10075,Home Improvement Salesperson,28
10080,Garage,1
10101,Home Improvement Salesperson,1
10101,General Vendor,5
10101,Pedicab Driver,1
10103,Cigarette Retail Dealer,1
10103,Garage,1
10103,Secondhand Dealer - General,1
10103,Horse Drawn Driver,1
10103,Pedicab Driver,1
10105,Cigarette Retail Dealer,1
10105,Garage,1
10105,Employment Agency,1
10106,Employment Agency,3
10106,Sidewalk Cafe,1
10107,Electronics Store,1
10107,Pedicab Driver,1
10107,Secondhand Dealer - General,1
10107,Employment Agency,1
10107,Cigarette Retail Dealer,1
10108,Home Improvement Contractor,1
10108,General Vendor,1
10108,Ticket Seller,1
10108,Home Improvement Salesperson,2
10111,Secondhand Dealer - General,1
10111,Home Improvement Contractor,1
10112,Laundry Jobber,1
10112,Electronics Store,2
10112,Cigarette Retail Dealer,2
10112,Secondhand Dealer - General,3
10116,Ticket Seller,3
10116,Pedicab Driver,1
10116,Tow Truck Driver,1
10116,Horse Drawn Driver,1
10116,General Vendor,5
10116,Home Improvement Salesperson,2
10116,Process Server Individual,1
10118,Home Improvement Contractor,1
10118,Secondhand Dealer - General,2
10118,Electronics Store,1
10118,Cigarette Retail Dealer,2
10118,Employment Agency,1
10119,Electronics Store,2
10119,Electronic & Appliance Service,1
10119,Home Improvement Contractor,1
10119,Cigarette Retail Dealer,8
10120,Home Improvement Contractor,1
10120,Process Serving Agency,1
10120,Home Improvement Salesperson,1
10120,Employment Agency,1
10121,Cigarette Retail Dealer,1
10122,Home Improvement Salesperson,1
10123,Home Improvement Contractor,1
10123,Newsstand,1
10123,Electronics Store,1
10123,Cigarette Retail Dealer,3
10123,Electronic & Appliance Service,1
10123,Secondhand Dealer - General,1
10128,Newsstand,1
10128,Sidewalk Cafe,30
10128,Garage,34
10128,Motion Picture Projectionist,1
10128,Electronic & Appliance Service,5
10128,Secondhand Dealer - General,15
10128,Pedicab Business,1
10128,Laundries,2
10128,Garage and Parking Lot,7
10128,Stoop Line Stand,14
10128,Cigarette Retail Dealer,40
10128,Games of Chance,2
10128,Debt Collection Agency,1
10128,Home Improvement Salesperson,30
10128,Auctioneer,5
10128,Horse Drawn Driver,1
10128,Pedicab Driver,2
10128,Process Server Individual,2
10128,Tow Truck Driver,4
10128,Parking Lot,1
10128,Locksmith,22
10128,Dealer In Products,1
10128,Electronics Store,2
10128,Home Improvement Contractor,36
10128,Auction House Premises,1
10128,Laundry Jobber,49
10128,Laundry,17
10128,Ticket Seller,4
10128,Storage Warehouse,2
10128,General Vendor,4
10129,Motion Picture Projectionist,1
10150,Pedicab Driver,3
10150,General Vendor,1
10151,Secondhand Dealer - General,1
10152,Garage,1
10152,Auctioneer,1
10153,Secondhand Dealer - General,1
10153,Electronic & Appliance Service,1
10153,Cigarette Retail Dealer,1
10153,Electronics Store,1
10153,Garage,1
10154,Garage,1
10154,Cigarette Retail Dealer,1
10155,Home Improvement Salesperson,2
10155,Home Improvement Contractor,5
10155,Secondhand Dealer - General,1
10155,Garage,1
10155,Electronics Store,1
10155,Electronic & Appliance Service,2
10156,Home Improvement Contractor,2
10156,Home Improvement Salesperson,2
10158,Cigarette Retail Dealer,1
10159,Home Improvement Salesperson,1
10159,General Vendor,1
10162,Process Server Individual,1
10162,Home Improvement Salesperson,1
10162,Cigarette Retail Dealer,1
10162,Home Improvement Contractor,1
10162,Garage,1
10163,General Vendor,3
10163,Ticket Seller,2
10163,Home Improvement Salesperson,2
10165,Home Improvement Contractor,1
10165,Secondhand Dealer - General,1
10165,Cigarette Retail Dealer,2
10165,Employment Agency,1
10166,Secondhand Dealer - General,1
10166,Cigarette Retail Dealer,2
10166,Employment Agency,1
10166,Electronics Store,1
10166,Garage,1
10167,Cigarette Retail Dealer,1
10168,Debt Collection Agency,1
10168,Home Improvement Salesperson,1
10168,Cigarette Retail Dealer,2
10168,Home Improvement Contractor,2
10168,Laundry Jobber,1
10169,Cigarette Retail Dealer,1
10170,Electronics Store,1
10170,Secondhand Dealer - General,1
10170,Cigarette Retail Dealer,2
10170,Home Improvement Salesperson,1
10170,Employment Agency,1
10170,Home Improvement Contractor,2
10171,Employment Agency,1
10171,Home Improvement Contractor,1
10171,Home Improvement Salesperson,1
10172,Garage,1
10172,Cigarette Retail Dealer,1
10173,Home Improvement Contractor,1
10173,Electronics Store,1
10174,Employment Agency,1
10174,Laundry Jobber,1
10175,Home Improvement Contractor,1
10175,Employment Agency,1
10176,Secondhand Dealer - General,1
10178,Garage,1
10178,Cigarette Retail Dealer,1
10185,Home Improvement Salesperson,1
10185,Home Improvement Contractor,1
10185,General Vendor,1
10271,Cigarette Retail Dealer,1
10271,Secondhand Dealer - General,1
10276,Home Improvement Salesperson,1
10276,Locksmith,1
10279,Process Server Individual,1
10279,Parking Lot,1
10279,Electronics Store,1
10279,Secondhand Dealer - General,1
10279,Process Serving Agency,3
10280,Process Server Individual,1
10280,Laundry Jobber,5
10280,Garage,11
10280,Home Improvement Contractor,3
10280,Games of Chance,1
10280,Locksmith,2
10280,Employment Agency,1
10280,Cigarette Retail Dealer,3
10280,Home Improvement Salesperson,4
10281,Cigarette Retail Dealer,2
10281,Sidewalk Cafe,1
10282,Garage and Parking Lot,1
10282,Debt Collection Agency,2
10282,Sidewalk Cafe,3
10282,Motion Picture Projectionist,1
10282,Cigarette Retail Dealer,4
10282,Laundry Jobber,1
10282,General Vendor,1
10282,Home Improvement Salesperson,1
10282,Garage,6
10301,Motion Picture Projectionist,1
10301,Tow Truck Company,3
10301,Auctioneer,2
10301,Home Improvement Contractor,76
10301,Pawnbroker,1
10301,Laundry Jobber,7
10301,Cigarette Retail Dealer,49
10301,Garage,2
10301,Tow Truck Driver,20
10301,General Vendor,11
10301,Parking Lot,3
10301,Secondhand Dealer - General,16
10301,Ticket Seller,6
10301,Secondhand Dealer - Auto,6
10301,Process Server Individual,5
10301,Home Improvement Salesperson,82
10301,Stoop Line Stand,4
10301,Laundry,13
10301,Electronics Store,11
10301,Pedicab Driver,5
10301,Locksmith,11
10301,Horse Drawn Driver,1
10301,Electronic & Appliance Service,3
10302,Motion Picture Projectionist,1
10302,Home Improvement Salesperson,58
10302,Secondhand Dealer - General,30
10302,Tow Truck Company,1
10302,General Vendor,4
10302,Laundry Jobber,2
10302,Laundry,9
10302,Electronics Store,22
10302,Electronic & Appliance Service,7
10302,Tow Truck Driver,9
10302,Locksmith,9
10302,Cigarette Retail Dealer,28
10302,Stoop Line Stand,3
10302,Games of Chance,1
10302,Ticket Seller,3
10302,Home Improvement Contractor,68
10302,Scale Dealer Repairer,1
10302,Pawnbroker,1
10302,Process Server Individual,1
10302,Secondhand Dealer - Auto,4
10303,Scrap Metal Processor,4
10303,Home Improvement Contractor,68
10303,General Vendor,2
10303,Secondhand Dealer - General,28
10303,Laundry,2
10303,Pawnbroker,2
10303,Motion Picture Projectionist,2
10303,Pool or Billiard Room,1
10303,Process Server Individual,4
10303,Electronic & Appliance Service,1
10303,Secondhand Dealer - Auto,10
10303,Stoop Line Stand,2
10303,Tow Truck Company,10
10303,Cigarette Retail Dealer,25
10303,Locksmith,3
10303,Tow Truck Driver,26
10303,Electronics Store,6
10303,Ticket Seller,2
10303,Storage Warehouse,1
10303,Home Improvement Salesperson,51
10304,Laundry Jobber,4
10304,Secondhand Dealer - Auto,8
10304,Pedicab Driver,3
10304,General Vendor,8
10304,Laundry,7
10304,Garage,1
10304,Games of Chance,1
10304,Ticket Seller,12
10304,Tow Truck Exemption,1
10304,Motion Picture Projectionist,1
10304,Electronics Store,8
10304,Home Improvement Contractor,84
10304,Dealer In Products,2
10304,Home Improvement Salesperson,104
10304,Process Server Individual,3
10304,Secondhand Dealer - General,18
10304,Process Serving Agency,1
10304,Tow Truck Company,5
10304,Pool or Billiard Room,1
10304,Locksmith,8
10304,Tow Truck Driver,22
10304,Horse Drawn Driver,1
10304,Bingo Game Operator,1
10304,Cigarette Retail Dealer,44
10305,Secondhand Dealer - Auto,13
10305,Cabaret,1
10305,Laundry Jobber,6
10305,Cigarette Retail Dealer,44
10305,Auctioneer,1
10305,Catering Establishment,1
10305,Locksmith,16
10305,Process Serving Agency,1
10305,Electronic & Appliance Service,5
10305,Secondhand Dealer - General,18
10305,Bingo Game Operator,4
10305,Home Improvement Salesperson,142
10305,Tow Truck Driver,25
10305,Games of Chance,3
10305,Secondhand Dealer - Firearms,1
10305,General Vendor,3
10305,Amusement Device Portable,49
10305,Laundry,9
10305,Process Server Individual,6
10305,Electronics Store,6
10305,Dealer In Products,4
10305,Pedicab Business,1
10305,Amusement Device Temporary,1
10305,Ticket Seller,1
10305,Pawnbroker,2
10305,Home Improvement Contractor,145
10305,Stoop Line Stand,4
10306,Tow Truck Driver,26
10306,Catering Establishment,1
10306,Locksmith,24
10306,Secondhand Dealer - General,24
10306,Horse Drawn Driver,4
10306,General Vendor,3
10306,Stoop Line Stand,2
10306,Amusement Device Portable,29
10306,Auctioneer,1
10306,Electronic & Appliance Service,7
10306,Process Server Individual,6
10306,Cigarette Retail Dealer,37
10306,Electronics Store,11
10306,Home Improvement Salesperson,196
10306,Secondhand Dealer - Auto,2
10306,Laundry Jobber,8
10306,Pawnbroker,2
10306,Laundry,9
10306,Pool or Billiard Room,1
10306,Home Improvement Contractor,183
10306,Special Sale,1
10306,Ticket Seller,1
10306,Tow Truck Company,1
10306,Pedicab Business,1
10306,Dealer In Products,3
10306,Bingo Game Operator,1
10307,Secondhand Dealer - General,3
10307,Secondhand Dealer - Auto,2
10307,Tow Truck Driver,10
10307,Secondhand Dealer - Firearms,1
10307,Stoop Line Stand,1
10307,Locksmith,3
10307,Tow Truck Company,1
10307,Laundry Jobber,3
10307,Laundry,1
10307,Cigarette Retail Dealer,13
10307,Home Improvement Contractor,56
10307,Motion Picture Projectionist,1
10307,Home Improvement Salesperson,66
10307,Electronic & Appliance Service,1
10307,Process Server Individual,3
10307,Pawnbroker,1
10308,Home Improvement Contractor,73
10308,Pedicab Business,1
10308,Tow Truck Company,1
10308,Electronics Store,1
10308,Tow Truck Driver,13
10308,Laundries,1
10308,Electronic & Appliance Service,3
10308,Secondhand Dealer - General,2
10308,Laundry Jobber,2
10308,Process Server Individual,1
10308,Locksmith,12
10308,Dealer In Products,1
10308,Auctioneer,1
10308,Debt Collection Agency,1
10308,Laundry,4
10308,Home Improvement Salesperson,75
10308,Cigarette Retail Dealer,19
10309,Home Improvement Contractor,136
10309,Locksmith,18
10309,General Vendor,1
10309,Tow Truck Driver,24
10309,Cigarette Retail Dealer,24
10309,Process Server Individual,4
10309,Process Serving Agency,2
10309,Laundry,4
10309,Electronics Store,6
10309,Home Improvement Salesperson,112
10309,Dealer In Products,2
10309,Scrap Metal Processor,1
10309,Auctioneer,2
10309,Motion Picture Projectionist,1
10309,Amusement Device Portable,12
10309,Stoop Line Stand,1
10309,Horse Drawn Driver,1
10309,Secondhand Dealer - Auto,5
10309,Catering Establishment,1
10309,Tow Truck Company,20
10309,Electronic & Appliance Service,2
10309,Laundry Jobber,6
10309,Secondhand Dealer - General,15
10310,Tow Truck Company,12
10310,Electronics Store,6
10310,Tow Truck Exemption,2
10310,Amusement Device Portable,44
10310,Employment Agency,1
10310,Process Server Individual,1
10310,Secondhand Dealer - General,29
10310,Stoop Line Stand,4
10310,Cigarette Retail Dealer,37
10310,Tow Truck Driver,18
10310,Secondhand Dealer - Auto,13
10310,Home Improvement Salesperson,64
10310,Dealer In Products,1
10310,Ticket Seller,2
10310,Laundry Jobber,8
10310,Locksmith,9
10310,General Vendor,2
10310,Laundry,4
10310,Home Improvement Contractor,64
10310,Scrap Metal Processor,2
10310,Cabaret,1
10310,Electronic & Appliance Service,3
10310,Amusement Device Permanent,1
10311,Debt Collection Agency,1
10312,Laundry,2
10312,Home Improvement Salesperson,214
10312,Secondhand Dealer - Auto,2
10312,Games of Chance,1
10312,Laundry Jobber,9
10312,Secondhand Dealer - General,7
10312,Pool or Billiard Room,1
10312,Locksmith,26
10312,Electronic & Appliance Service,7
10312,Cigarette Retail Dealer,33
10312,Laundries,2
10312,Dealer In Products,1
10312,Pedicab Driver,1
10312,Stoop Line Stand,2
10312,Horse Drawn Driver,2
10312,Electronics Store,3
10312,Home Improvement Contractor,174
10312,Process Server Individual,7
10312,Auctioneer,1
10312,Motion Picture Projectionist,1
10312,Tow Truck Driver,22
10313,Secondhand Dealer - General,1
10313,Process Server Individual,1
10314,Amusement Device Permanent,7
10314,Dealer In Products,1
10314,Horse Drawn Driver,1
10314,Amusement Device Temporary,2
10314,Cigarette Retail Dealer,50
10314,Electronics Store,29
10314,Cabaret,1
10314,Auctioneer,1
10314,Locksmith,30
10314,Debt Collection Agency,2
10314,Home Improvement Salesperson,267
10314,Tow Truck Company,3
10314,Amusement Device Portable,14
10314,Laundry,9
10314,Games of Chance,3
10314,Home Improvement Contractor,258
10314,Motion Picture Projectionist,3
10314,Electronic & Appliance Service,23
10314,Secondhand Dealer - General,39
10314,Pawnbroker,3
10314,Stoop Line Stand,1
10314,Laundry Jobber,15
10314,Amusement Arcade,1
10314,Ticket Seller,1
10314,General Vendor,6
10314,Tow Truck Driver,51
10314,Process Server Individual,13
10314,Secondhand Dealer - Auto,3
10451,Pedicab Business,3
10451,Laundries,1
10451,Laundry,9
10451,Ticket Seller,27
10451,Home Improvement Contractor,20
10451,Secondhand Dealer - Auto,3
10451,Tow Truck Company,3
10451,Storage Warehouse,3
10451,Newsstand,1
10451,Locksmith,6
10451,Secondhand Dealer - General,35
10451,Process Server Individual,2
10451,Motion Picture Projectionist,3
10451,Tow Truck Driver,6
10451,Parking Lot,7
10451,Pedicab Driver,6
10451,Garage and Parking Lot,4
10451,Pawnbroker,5
10451,Cabaret,3
10451,Laundry Jobber,4
10451,Electronics Store,28
10451,Employment Agency,1
10451,Dealer In Products,5
10451,Stoop Line Stand,7
10451,Tow Truck Exemption,1
10451,General Vendor,14
10451,Garage,14
10451,Home Improvement Salesperson,11
10451,Cigarette Retail Dealer,65
10451,Electronic & Appliance Service,8
10451,Sidewalk Cafe,1
10452,Secondhand Dealer - General,69
10452,Electronics Store,38
10452,Ticket Seller,72
10452,Parking Lot,10
10452,Pedicab Driver,16
10452,Tow Truck Driver,12
10452,Garage,11
10452,Stoop Line Stand,19
10452,Pedicab Business,2
10452,Laundry,18
10452,Home Improvement Contractor,16
10452,Electronic & Appliance Service,19
10452,Tow Truck Exemption,1
10452,General Vendor,24
10452,Home Improvement Salesperson,11
10452,Locksmith,16
10452,Storage Warehouse,1
10452,Secondhand Dealer - Auto,7
10452,Tow Truck Company,4
10452,Amusement Device Portable,4
10452,Laundry Jobber,3
10452,Cigarette Retail Dealer,92
10452,Dealer In Products,5
10452,Garage and Parking Lot,3
10452,Newsstand,1
10452,Pawnbroker,5
10452,Process Server Individual,4
10452,Motion Picture Projectionist,5
10453,Tow Truck Company,5
10453,Laundry Jobber,3
10453,General Vendor,26
10453,Secondhand Dealer - General,51
10453,Dealer In Products,5
10453,Electronic & Appliance Service,29
10453,Secondhand Dealer - Auto,1
10453,Ticket Seller,75
10453,Pawnbroker,7
10453,Cigarette Retail Dealer,84
10453,Home Improvement Salesperson,15
10453,Garage,5
10453,Process Server Individual,3
10453,Electronics Store,41
10453,Garage and Parking Lot,3
10453,Home Improvement Contractor,18
10453,Pedicab Driver,6
10453,Laundry,19
10453,Parking Lot,6
10453,Pedicab Business,1
10453,Stoop Line Stand,19
10453,Locksmith,12
10453,Tow Truck Driver,13
10454,Secondhand Dealer - General,21
10454,Home Improvement Contractor,23
10454,Process Server Individual,1
10454,Parking Lot,3
10454,Newsstand,1
10454,Horse Drawn Driver,3
10454,Secondhand Dealer - Auto,2
10454,Storage Warehouse,2
10454,Locksmith,7
10454,Ticket Seller,22
10454,General Vendor,13
10454,Scale Dealer Repairer,1
10454,Tow Truck Driver,14
10454,Laundry Jobber,5
10454,Home Improvement Salesperson,14
10454,Dealer In Products,1
10454,Electronics Store,12
10454,Garage,2
10454,Stoop Line Stand,10
10454,Electronic & Appliance Service,6
10454,Laundry,11
10454,Pawnbroker,2
10454,Cigarette Retail Dealer,46
10454,Tow Truck Company,2
10455,Scale Dealer Repairer,1
10455,Home Improvement Contractor,10
10455,Tow Truck Company,3
10455,Newsstand,2
10455,Cigarette Retail Dealer,50
10455,Ticket Seller,29
10455,Secondhand Dealer - Auto,3
10455,Laundry,11
10455,Parking Lot,3
10455,Tow Truck Driver,17
10455,Storage Warehouse,1
10455,Garage,3
10455,Pool or Billiard Room,1
10455,General Vendor,21
10455,Pawnbroker,7
10455,Locksmith,5
10455,Electronics Store,43
10455,Electronic & Appliance Service,15
10455,Process Server Individual,1
10455,Secondhand Dealer - General,57
10455,Laundries,2
10455,Laundry Jobber,4
10455,Motion Picture Projectionist,3
10455,Home Improvement Salesperson,7
10455,Pedicab Business,2
10455,Dealer In Products,2
10455,Stoop Line Stand,10
10455,Scrap Metal Processor,1
10455,Pedicab Driver,5
10456,Stoop Line Stand,8
10456,Pedicab Business,6
10456,Pedicab Driver,13
10456,Parking Lot,11
10456,Horse Drawn Driver,1
10456,Process Serving Agency,1
10456,Ticket Seller,104
10456,Garage and Parking Lot,3
10456,Laundries,3
10456,Secondhand Dealer - General,43
10456,Tow Truck Driver,22
10456,Laundry,19
10456,Dealer In Products,3
10456,Process Server Individual,3
10456,Garage,6
10456,Tow Truck Company,5
10456,Scrap Metal Processor,1
10456,Electronics Store,30
10456,Pawnbroker,5
10456,Cigarette Retail Dealer,79
10456,General Vendor,37
10456,Secondhand Dealer - Auto,7
10456,Laundry Jobber,3
10456,Electronic & Appliance Service,17
10456,Home Improvement Salesperson,12
10456,Home Improvement Contractor,15
10456,Locksmith,11
10456,Motion Picture Projectionist,3
10457,Pedicab Business,2
10457,Tow Truck Company,17
10457,Electronic & Appliance Service,20
10457,Debt Collection Agency,1
10457,Electronics Store,33
10457,Process Server Individual,2
10457,Cigarette Retail Dealer,85
10457,General Vendor,22
10457,Dealer In Products,2
10457,Parking Lot,6
10457,Locksmith,13
10457,Ticket Seller,58
10457,Garage and Parking Lot,1
10457,Garage,2
10457,Pedicab Driver,15
10457,Laundry Jobber,4
10457,Pawnbroker,7
10457,Special Sale,1
10457,Home Improvement Salesperson,17
10457,Secondhand Dealer - Auto,17
10457,Home Improvement Contractor,22
10457,Employment Agency,2
10457,Stoop Line Stand,7
10457,Secondhand Dealer - General,70
10457,Laundry,15
10457,Tow Truck Exemption,1
10457,Tow Truck Driver,28
10458,Motion Picture Projectionist,2
10458,Secondhand Dealer - General,70
10458,Dealer In Products,4
10458,Electronics Store,48
10458,Horse Drawn Driver,2
10458,Parking Lot,10
10458,Debt Collection Agency,1
10458,Home Improvement Contractor,43
10458,Laundries,2
10458,Stoop Line Stand,24
10458,Process Server Individual,12
10458,Pedicab Business,5
10458,Cigarette Retail Dealer,95
10458,Pedicab Driver,10
10458,Home Improvement Salesperson,36
10458,Sidewalk Cafe,6
10458,Electronic & Appliance Service,17
10458,Garage,6
10458,Locksmith,19
10458,Pawnbroker,15
10458,Laundry Jobber,2
10458,Laundry,20
10458,Secondhand Dealer - Firearms,1
10458,General Vendor,27
10458,Locksmith Apprentice,1
10458,Ticket Seller,40
10458,Newsstand,1
10458,Secondhand Dealer - Auto,4
10458,Tow Truck Company,3
10458,Tow Truck Driver,9
10459,Electronics Store,29
10459,Process Server Individual,2
10459,Pedicab Driver,3
10459,Home Improvement Contractor,17
10459,Dealer In Products,1
10459,Tow Truck Driver,18
10459,Pawnbroker,8
10459,Laundry,13
10459,General Vendor,25
10459,Garage,7
10459,Electronic & Appliance Service,13
10459,Tow Truck Company,2
10459,Locksmith,10
10459,Storage Warehouse,1
10459,Stoop Line Stand,7
10459,Secondhand Dealer - Auto,2
10459,Amusement Device Portable,2
10459,Secondhand Dealer - General,47
10459,Auctioneer,1
10459,Parking Lot,4
10459,Home Improvement Salesperson,17
10459,Ticket Seller,34
10459,Cigarette Retail Dealer,68
10459,Garage and Parking Lot,1
10459,Laundry Jobber,4
10460,Ticket Seller,19
10460,General Vendor,27
10460,Locksmith Apprentice,1
10460,Cigarette Retail Dealer,65
10460,Electronics Store,22
10460,Secondhand Dealer - General,32
10460,Pedicab Driver,1
10460,Stoop Line Stand,3
10460,Process Server Individual,6
10460,Locksmith,13
10460,Garage,5
10460,Home Improvement Salesperson,17
10460,Laundry Jobber,2
10460,Newsstand,2
10460,Electronic & Appliance Service,11
10460,Tow Truck Company,3
10460,Home Improvement Contractor,25
10460,Laundry,17
10460,Pawnbroker,4
10460,Tow Truck Driver,25
10460,Dealer In Products,4
10460,Parking Lot,3
10460,Amusement Device Permanent,1
10460,Pedicab Business,1
10460,Secondhand Dealer - Auto,4
10461,Horse Drawn Driver,4
10461,Electronics Store,23
10461,Amusement Device Temporary,1
10461,Tow Truck Company,22
10461,Electronic & Appliance Service,18
10461,Home Improvement Contractor,88
10461,Home Improvement Salesperson,72
10461,Laundry Jobber,5
10461,Tow Truck Driver,33
10461,Dealer In Products,8
10461,Secondhand Dealer - Auto,4
10461,Process Server Individual,5
10461,Laundries,1
10461,Pawnbroker,2
10461,Games of Chance,2
10461,Sidewalk Cafe,4
10461,Parking Lot,5
10461,Secondhand Dealer - General,37
10461,Stoop Line Stand,14
10461,Laundry,21
10461,Catering Establishment,1
10461,Cigarette Retail Dealer,84
10461,Motion Picture Projectionist,2
10461,General Vendor,7
10461,Garage,4
10461,Locksmith,18
10461,Ticket Seller,8
10462,Motion Picture Projectionist,1
10462,Tow Truck Driver,40
10462,Home Improvement Salesperson,52
10462,Tow Truck Company,8
10462,Secondhand Dealer - Auto,1
10462,Newsstand,1
10462,Debt Collection Agency,1
10462,Locksmith Apprentice,1
10462,Stoop Line Stand,15
10462,Electronics Store,41
10462,Pool or Billiard Room,1
10462,Bingo Game Operator,7
10462,Ticket Seller,22
10462,Electronic & Appliance Service,22
10462,Catering Establishment,1
10462,Sidewalk Cafe,2
10462,Laundry,26
10462,Dealer In Products,3
10462,Cigarette Retail Dealer,81
10462,Locksmith,25
10462,Home Improvement Contractor,73
10462,Secondhand Dealer - General,59
10462,Parking Lot,6
10462,Laundry Jobber,9
10462,Laundries,1
10462,Pawnbroker,7
10462,Process Server Individual,9
10462,Garage,6
10462,Amusement Device Portable,9
10462,General Vendor,26
10462,Commercial Lessor,1
10462,Pedicab Driver,2
10463,Process Serving Agency,1
10463,Electronic & Appliance Service,11
10463,Motion Picture Projectionist,1
10463,Tow Truck Driver,10
10463,Horse Drawn Driver,4
10463,Laundries,1
10463,Parking Lot,5
10463,Laundry,13
10463,Debt Collection Agency,1
10463,Newsstand,1
10463,General Vendor,18
10463,Amusement Device Portable,7
10463,Garage and Parking Lot,1
10463,Electronics Store,20
10463,Pedicab Driver,3
10463,Sidewalk Cafe,6
10463,Ticket Seller,7
10463,Secondhand Dealer - Auto,3
10463,Process Server Individual,4
10463,Locksmith Apprentice,1
10463,Commercial Lessor,1
10463,Pawnbroker,3
10463,Bingo Game Operator,5
10463,Home Improvement Contractor,43
10463,Stoop Line Stand,11
10463,Games of Chance,1
10463,Garage,6
10463,Locksmith,26
10463,Tow Truck Company,2
10463,Laundry Jobber,11
10463,Secondhand Dealer - General,27
10463,Home Improvement Salesperson,41
10463,Pedicab Business,1
10463,Cigarette Retail Dealer,49
10464,Home Improvement Contractor,9
10464,Home Improvement Salesperson,10
10464,Amusement Arcade,1
10464,Cigarette Retail Dealer,4
10464,Stoop Line Stand,2
10464,Tow Truck Company,3
10464,General Vendor,1
10464,Sidewalk Cafe,1
10464,Secondhand Dealer - General,4
10464,Laundry,1
10464,Parking Lot,1
10464,Laundries,1
10464,Tow Truck Driver,7
10464,Games of Chance,1
10465,Secondhand Dealer - Auto,1
10465,Process Server Individual,3
10465,Sidewalk Cafe,2
10465,Electronics Store,10
10465,Laundry,5
10465,Electronic & Appliance Service,6
10465,Amusement Device Temporary,2
10465,Locksmith Apprentice,1
10465,Home Improvement Contractor,50
10465,Catering Establishment,1
10465,Secondhand Dealer - General,5
10465,Games of Chance,1
10465,Cigarette Retail Dealer,24
10465,Cabaret,1
10465,Horse Drawn Driver,1
10465,Stoop Line Stand,3
10465,Locksmith,21
10465,Amusement Device Portable,24
10465,Laundry Jobber,2
10465,Home Improvement Salesperson,57
10465,Laundries,1
10465,Tow Truck Driver,37
10465,General Vendor,6
10465,Ticket Seller,3
10465,Dealer In Products,3
10466,Games of Chance,1
10466,Electronic & Appliance Service,10
10466,Stoop Line Stand,9
10466,Cabaret,1
10466,Secondhand Dealer - General,43
10466,Scrap Metal Processor,3
10466,Pedicab Driver,3
10466,Horse Drawn Driver,1
10466,Laundry,16
10466,Cigarette Retail Dealer,45
10466,Tow Truck Company,13
10466,Laundries,1
10466,Process Server Individual,1
10466,Tow Truck Driver,18
10466,Motion Picture Projectionist,4
10466,Ticket Seller,12
10466,Pedicab Business,1
10466,Secondhand Dealer - Auto,13
10466,General Vendor,27
10466,Locksmith,10
10466,Tow Truck Exemption,1
10466,Garage,1
10466,Home Improvement Salesperson,43
10466,Pawnbroker,2
10466,Bingo Game Operator,2
10466,Home Improvement Contractor,52
10466,Electronics Store,28
10466,Laundry Jobber,3
10467,Motion Picture Projectionist,2
10467,Home Improvement Contractor,90
10467,Horse Drawn Driver,4
10467,Parking Lot,7
10467,Tow Truck Driver,23
10467,Process Server Individual,5
10467,General Vendor,30
10467,Ticket Seller,35
10467,Pedicab Business,1
10467,Laundry,27
10467,Electronic & Appliance Service,16
10467,Locksmith,20
10467,Cigarette Retail Dealer,91
10467,Stoop Line Stand,34
10467,Tow Truck Company,1
10467,Laundry Jobber,5
10467,Garage,8
10467,Secondhand Dealer - General,57
10467,Dealer In Products,3
10467,Pawnbroker,9
10467,Home Improvement Salesperson,86
10467,Newsstand,1
10467,Electronics Store,45
10467,Secondhand Dealer - Auto,4
10468,Dealer In Products,3
10468,Secondhand Dealer - Auto,2
10468,Process Server Individual,10
10468,Garage and Parking Lot,1
10468,General Vendor,29
10468,Electronic & Appliance Service,26
10468,Home Improvement Salesperson,13
10468,Tow Truck Driver,13
10468,Home Improvement Contractor,19
10468,Newsstand,1
10468,Locksmith Apprentice,1
10468,Electronics Store,41
10468,Cigarette Retail Dealer,55
10468,Stoop Line Stand,22
10468,Laundry Jobber,4
10468,Locksmith,10
10468,Auctioneer,1
10468,Horse Drawn Driver,1
10468,Laundry,15
10468,Storage Warehouse,1
10468,Tow Truck Company,1
10468,Motion Picture Projectionist,1
10468,Cabaret,1
10468,Scrap Metal Processor,1
10468,Pedicab Driver,3
10468,Sidewalk Cafe,3
10468,Employment Agency,1
10468,Pawnbroker,6
10468,Parking Lot,5
10468,Secondhand Dealer - General,42
10468,Ticket Seller,44
10468,Garage,5
10469,Amusement Device Portable,2
