114	18	571
114	19	679
114	20	743
114	21	730
114	22	838
114	23	859
115	00	11
115	01	2
115	02	13
115	03	6
115	04	5
115	05	3
115	08	1
115	09	2
115	10	1
115	11	4
115	12	11
115	13	4
115	14	5
115	15	5
115	16	3
115	17	7
115	18	8
115	19	4
115	20	3
115	21	7
115	22	9
115	23	8
116	00	1788
116	01	370
116	02	300
116	03	305
116	04	240
116	05	178
116	06	146
116	07	231
116	08	666
116	09	361
116	10	279
116	11	253
116	12	667
116	13	320
116	14	399
116	15	654
116	16	533
116	17	476
116	18	542
116	19	388
116	20	565
116	21	398
116	22	370
116	23	414
116	24	12
117	00	3381
117	01	2821
117	02	1680
117	03	1178
117	04	790
117	05	535
117	06	1836
117	07	1001
117	08	1005
117	09	1219
117	10	1371
117	11	1906
117	12	2627
117	13	3244
117	14	3537
117	15	3368
117	16	3538
117	17	3357
117	18	3512
117	19	4118
117	20	4341
117	21	4303
117	22	4332
117	23	3682
117	24	1
118	00	3865
118	01	3297
118	02	2048
118	03	1451
118	04	1059
118	05	631
118	06	1567
118	07	638
118	08	600
118	09	618
118	10	724
118	11	1032
118	12	1448
118	13	1844
118	14	2121
118	15	2211
118	16	2346
118	17	2363
118	18	2580
118	19	3003
118	20	3397
118	21	3677
118	22	4031
118	23	4011
118	24	1
119	00	5
119	01	6
119	02	6
119	03	11
119	04	4
119	07	1
119	09	1
119	11	1
119	15	1
119	18	1
119	19	1
119	20	3
119	21	3
119	22	3
119	23	1
120	00	17
120	01	8
120	02	6
120	03	11
120	04	4
120	05	7
120	06	6
120	07	12
120	08	13
120	09	17
120	10	23
120	11	13
120	12	11
120	13	16
120	14	16
120	15	29
120	16	21
120	17	20
120	18	27
120	19	25
120	20	24
120	21	23
120	22	20
120	23	20
121		1
121	00	4350
121	01	3612
121	02	3144
121	03	2582
121	04	2368
121	05	1575
121	06	1396
121	07	1628
121	08	2037
121	09	1953
121	10	2131
121	11	1986
121	12	2585
121	13	2194
121	14	2530
121	15	3114
121	16	3271
121	17	3550
121	18	3993
121	19	4160
121	20	4452
121	21	4472
121	22	4725
121	23	4587
121	24	25
122	00	3
122	06	1
122	09	3
122	10	3
122	11	11
122	12	19
122	13	10
122	14	18
122	15	3
122	16	6
122	17	7
122	18	6
122	19	15
122	20	7
122	21	4
122	22	5
122	23	1
123	19	2
123	20	1
123	21	1
124	00	84
124	01	59
124	02	52
124	03	45
124	04	41
124	05	31
124	06	43
124	07	73
124	08	108
124	09	83
124	10	100
124	11	73
124	12	126
124	13	87
124	14	136
124	15	150
124	16	167
124	17	153
124	18	164
124	19	128
124	20	128
124	21	83
124	22	96
124	23	95
125	00	216
125	01	213
125	02	153
125	03	139
125	04	87
125	05	50
125	06	66
125	07	84
125	08	105
125	09	134
125	10	162
125	11	140
125	12	150
125	13	145
125	14	147
125	15	223
125	16	165
125	17	214
125	18	191
125	19	199
125	20	212
125	21	192
125	22	201
125	23	168
126	00	5265
126	01	4211
126	02	3269
126	03	2625
126	04	2144
126	05	1578
126	06	1758
126	07	2212
126	08	3510
126	09	3902
126	10	4239
126	11	4599
126	12	5641
126	13	5215
126	14	5763
126	15	6060
126	16	6253
126	17	6245
126	18	6720
126	19	6560
126	20	6746
126	21	6369
126	22	5968
126	23	5403
126	24	11
230	00	6
230	01	13
230	02	13
230	03	19
230	04	26
230	05	13
230	06	4
230	07	2
230	08	6
230	09	13
230	10	6
230	11	5
230	12	15
230	13	13
230	14	26
230	15	18
230	16	20
230	17	26
230	18	22
230	19	10
230	20	12
230	21	2
230	22	6
230	23	4
231	00	118
231	01	135
231	02	132
231	03	125
231	04	61
231	05	45
231	06	23
231	07	18
231	08	32
231	09	52
231	10	83
231	11	132
231	12	157
231	13	149
231	14	173
231	15	159
231	16	157
231	17	116
231	18	115
231	19	120
231	20	97
231	21	93
231	22	96
231	23	89
232	00	553
232	01	508
232	02	424
232	03	342
232	04	277
232	05	156
232	06	174
232	07	179
232	08	350
232	09	535
232	10	747
232	11	1069
232	12	1464
232	13	1604
232	14	1786
232	15	1713
232	16	1722
232	17	1581
232	18	1278
232	19	1123
232	20	967
232	21	701
232	22	615
232	23	509
233	00	3647
233	01	1302
233	02	1029
233	03	942
233	04	819
233	05	604
233	06	675
233	07	1222
233	08	2615
233	09	2087
233	10	1653
233	11	1685
233	12	2638
233	13	1821
233	14	2234
233	15	2791
233	16	2620
233	17	2474
233	18	2452
233	19	1918
233	20	1977
233	21	1705
233	22	1650
233	23	1557
233	24	13
234	00	5
234	01	9
234	02	4
234	03	10
234	04	5
234	05	1
234	07	2
234	09	1
234	10	3
234	11	2
234	12	3
234	13	6
234	14	5
234	15	2
234	16	7
234	17	8
234	18	9
234	19	10
234	20	5
234	21	3
234	22	4
234	23	7
235		1
235	00	14789
235	01	11628
235	02	6301
235	03	3718
235	04	2108
235	05	1244
235	06	1754
235	07	1378
235	08	2483
235	09	3772
235	10	4935
235	11	7493
235	12	11028
235	13	14246
235	14	15851
235	15	15718
235	16	17099
235	17	17638
235	18	19405
235	19	24572
235	20	24855
235	21	23757
235	22	22060
235	23	17961
235	24	7
236		1
236	00	4554
236	01	3813
236	02	2297
236	03	1557
236	04	1114
236	05	594
236	06	707
236	07	563
236	08	1026
236	09	1350
236	10	1504
236	11	1918
236	12	2543
236	13	3037
236	14	3778
236	15	3957
236	16	4114
236	17	3982
236	18	4573
236	19	5397
236	20	5424
236	21	5329
236	22	5528
236	23	5015
236	24	5
237	00	7
237	01	8
237	02	7
237	04	6
237	05	6
237	06	3
237	07	6
237	08	7
237	09	4
237	10	5
237	11	2
237	12	4
237	13	9
237	14	12
237	15	9
237	16	12
237	17	5
237	18	15
237	19	5
237	20	11
237	21	7
237	22	11
237	23	7
238	00	65
238	01	61
238	02	54
238	03	52
238	04	57
238	05	14
238	06	8
238	07	10
238	08	34
238	09	35
238	10	54
238	11	142
238	12	165
238	13	205
238	14	199
238	15	260
238	16	250
238	17	209
238	18	194
238	19	181
238	20	110
238	21	93
238	22	118
238	23	75
340	00	3559
340	01	961
340	02	612
340	03	390
340	04	266
340	05	192
340	06	193
340	07	403
340	08	1474
340	09	2311
340	10	1839
340	11	1382
340	12	3840
340	13	1563
340	14	1597
340	15	1994
340	16	1562
340	17	1343
340	18	1273
340	19	1248
340	20	1144
340	21	1042
340	22	948
340	23	914
340	24	7
341		11
341	00	23102
341	01	16669
341	02	13314
341	03	10341
341	04	8091
341	05	7386
341	06	9512
341	07	15530
341	08	26526
341	09	31554
341	10	35366
341	11	37541
341	12	53303
341	13	49028
341	14	55390
341	15	60378
341	16	60218
341	17	59833
341	18	58713
341	19	51140
341	20	45367
341	21	35529
341	22	31267
341	23	27252
341	24	147
342	00	44
342	01	33
342	02	28
342	03	13
342	04	15
342	05	15
342	06	20
342	07	29
342	08	35
342	09	40
342	10	30
342	11	23
342	12	42
342	13	29
342	14	34
342	15	28
342	16	38
342	17	57
342	18	53
342	19	48
342	20	66
342	21	47
342	22	62
342	23	79
343	00	700
343	01	647
343	02	590
343	03	528
343	04	491
343	05	340
343	06	219
343	07	235
343	08	284
343	09	380
343	10	432
343	11	467
343	12	637
343	13	632
343	14	716
343	15	753
343	16	662
343	17	573
343	18	586
343	19	555
343	20	546
343	21	523
343	22	510
343	23	504
343	24	1
344		1
344	00	24829
344	01	23575
344	02	20702
344	03	19007
344	04	17790
344	05	10924
344	06	8278
344	07	10522
344	08	14776
344	09	15003
344	10	16364
344	11	18203
344	12	20007
344	13	20262
344	14	24952
344	15	31067
344	16	27092
344	17	26802
344	18	27914
344	19	28165
344	20	29309
344	21	29341
344	22	28460
344	23	28217
344	24	49
345	00	139
345	01	76
345	02	28
345	03	16
345	04	2
345	05	6
345	06	6
345	07	17
345	08	10
345	09	13
345	10	17
345	11	30
345	12	59
345	13	63
345	14	68
345	15	62
345	16	41
345	17	49
345	18	36
345	19	70
345	20	146
345	21	175
345	22	162
345	23	177
346	00	82
346	01	59
346	02	46
346	03	20
346	04	37
346	05	24
346	06	5
346	07	3
346	08	3
346	09	1
346	10	1
346	11	6
346	12	12
346	13	10
346	14	13
346	15	20
346	16	19
346	17	29
346	18	37
346	19	51
346	20	66
346	21	72
346	22	61
346	23	73
347		1
347	00	7669
347	01	9584
347	02	9672
347	03	10160
347	04	10437
347	05	4769
347	06	1886
347	07	754
347	08	554
347	09	342
347	10	247
347	11	244
347	12	249
347	13	287
347	14	349
347	15	438
347	16	676
347	17	884
347	18	1117
347	19	1426
347	20	1803
347	21	2338
347	22	3165
347	23	4676
347	24	6
348	00	2455
348	01	2003
348	02	1465
348	03	1254
348	04	1485
348	05	1129
348	06	1266
348	07	1805
348	08	2506
348	09	2228
348	10	2114
348	11	2180
348	12	2483
348	13	2519
348	14	2864
348	15	3230
348	16	3382
348	17	3497
348	18	3575
348	19	3570
348	20	3562
348	21	3190
348	22	2820
348	23	2560
349	04	1
349	05	1
349	08	2
349	09	3
349	11	8
349	12	4
349	13	6
349	14	2
349	15	2
349	16	3
349	17	2
349	18	1
349	19	3
349	20	3
349	21	3
349	22	1
349	23	2
350	00	105
350	01	94
350	02	43
350	03	15
350	04	6
350	05	10
350	06	1
350	07	2
350	08	8
350	09	9
350	10	18
350	11	53
350	12	76
350	13	102
350	14	98
350	15	108
350	16	121
350	17	134
350	18	148
350	19	176
350	20	147
350	21	161
350	22	137
350	23	130
351		13
351	00	28004
351	01	17031
351	02	13184
351	03	10319
351	04	8833
351	05	6949
351	06	7428
351	07	11152
351	08	15864
351	09	14285
351	10	16273
351	11	13794
351	12	18761
351	13	14541
351	14	16276
351	15	20461
351	16	21189
351	17	22837
351	18	26060
351	19	25063
351	20	28009
351	21	25418
351	22	26553
351	23	24927
351	24	144
352	00	3368
352	01	2983
352	02	1675
352	03	1197
352	04	875
352	05	705
352	06	703
352	07	859
352	08	1640
352	09	2143
352	10	2255
352	11	2530
352	12	3046
352	13	3286
352	14	3314
352	15	3142
352	16	3241
352	17	3418
352	18	3699
352	19	4901
352	20	5028
352	21	4537
352	22	4284
352	23	3718
352	24	2
353	00	835
353	01	685
353	02	589
353	03	472
353	04	377
353	05	256
353	06	237
353	07	305
353	08	496
353	09	571
353	10	542
353	11	480
353	12	912
353	13	536
353	14	636
353	15	751
353	16	612
353	17	705
353	18	722
353	19	619
353	20	581
353	21	604
353	22	631
353	23	665
353	24	7
354	00	6
354	01	1
354	02	3
354	06	2
354	07	3
354	08	1
354	09	5
354	10	4
354	11	5
354	12	6
354	13	7
354	14	7
354	15	10
354	16	5
354	17	4
354	18	6
354	19	1
354	20	2
354	21	7
354	22	3
354	23	7
355	00	543
355	01	532
355	02	422
355	03	343
355	04	296
355	05	172
355	06	134
355	07	154
355	08	239
355	09	262
355	10	331
355	11	381
355	12	497
355	13	542
355	14	631
355	15	698
355	16	741
355	17	806
355	18	845
355	19	876
355	20	753
355	21	767
355	22	725
355	23	651
356	00	83
356	01	58
356	02	50
356	03	26
356	04	16
356	05	13
356	06	5
356	07	3
356	08	5
356	09	3
356	10	8
356	11	5
356	12	4
356	13	7
356	14	17
356	15	11
356	16	14
356	17	17
356	18	15
356	19	18
356	20	32
356	21	63
356	22	81
356	23	64
357	08	1
357	13	2
357	15	2
357	17	2
357	18	1
357	20	1
357	21	1
357	22	1
358	00	377
358	01	251
358	02	141
358	03	92
358	04	48
358	05	32
358	06	41
358	07	56
358	08	151
358	09	238
358	10	363
358	11	742
358	12	1607
358	13	2197
358	14	2396
358	15	2154
358	16	1840
358	17	1325
358	18	1133
358	19	800
358	20	590
358	21	456
358	22	369
358	23	339
358	24	1
359	00	4775
359	01	4370
359	02	3422
359	03	2738
359	04	2318
359	05	1343
359	06	1183
359	07	1745
359	08	2804
359	09	3350
359	10	3866
359	11	4046
359	12	4699
359	13	4594
359	14	5215
359	15	5575
359	16	5600
359	17	5336
359	18	5749
359	19	5804
359	20	5989
359	21	5542
359	22	5254
359	23	4809
359	24	8
360	00	583
360	01	559
360	02	471
360	03	413
360	04	375
360	05	311
360	06	291
360	07	456
360	08	628
360	09	654
360	10	646
360	11	744
360	12	872
360	13	889
360	14	946
360	15	1073
360	16	1005
360	17	909
360	18	853
360	19	814
360	20	672
360	21	650
360	22	668
360	23	581
360	24	1
361		4
361	00	11082
361	01	6893
361	02	5090
361	03	3773
361	04	2999
361	05	2746
361	06	3903
361	07	6833
361	08	12414
361	09	15276
361	10	15949
361	11	14619
361	12	22022
361	13	14731
361	14	15567
361	15	18067
361	16	15284
361	17	15060
361	18	15307
361	19	14483
361	20	15185
361	21	13467
361	22	11769
361	23	10490
361	24	89
362	01	1
362	12	1
362	18	1
363	00	68
363	01	36
363	02	28
363	03	6
363	04	9
363	05	4
363	06	4
363	07	2
363	08	12
363	09	8
363	10	8
363	11	14
363	12	29
363	13	36
363	14	45
363	15	38
363	16	51
363	17	45
363	18	29
363	19	70
363	20	54
363	21	73
363	22	72
363	23	69
364	00	93
364	01	71
364	02	33
364	03	27
364	04	18
364	05	27
364	06	27
364	07	53
364	08	94
364	09	167
364	10	200
364	11	297
364	12	446
364	13	522
364	14	605
364	15	914
364	16	577
364	17	451
364	18	328
364	19	322
364	20	240
364	21	192
364	22	166
364	23	123
364	24	1
365	00	356
365	01	224
365	02	122
365	03	95
365	04	86
365	05	101
365	06	185
365	07	329
365	08	536
365	09	606
365	10	524
365	11	451
365	12	714
365	13	440
365	14	505
365	15	609
365	16	577
365	17	535
365	18	600
365	19	528
365	20	567
365	21	477
365	22	413
365	23	357
365	24	2
366	00	1
366	01	2
366	02	1
366	03	2
366	07	1
366	09	2
366	10	1
366	11	2
366	12	2
366	13	2
366	14	4
366	15	3
366	16	3
366	17	2
366	18	2
366	19	1
366	20	2
366	21	5
366	22	6
366	23	1
455	07	1
455	08	13
455	09	5
455	10	14
455	11	6
455	12	6
455	13	4
455	14	6
455	15	2
455	16	1
455	19	1
460	00	1
460	01	1
460	02	1
460	03	4
460	04	6
460	22	3
571	00	13
571	01	14
571	02	10
571	03	7
571	04	2
571	05	3
571	07	1
571	08	2
571	09	1
571	11	1
571	12	4
571	13	3
571	14	7
571	15	14
571	16	8
571	17	7
571	18	11
571	19	17
571	20	17
571	21	27
571	22	13
571	23	25
572	00	38
572	01	41
572	02	31
572	03	22
572	04	27
572	05	9
572	06	5
572	07	7
572	08	13
572	09	17
572	10	21
572	11	29
572	12	35
572	13	43
572	14	51
572	15	56
572	16	43
572	17	59
572	18	42
572	19	48
572	20	46
572	21	49
572	22	43
572	23	54
577	00	1
577	09	1
577	18	1
578		5
578	00	17727
578	01	13543
578	02	10314
578	03	8099
578	04	6827
578	05	5936
578	06	7458
578	07	15513
578	08	25464
578	09	26683
578	10	29202
578	11	30629
578	12	35690
578	13	32395
578	14	37035
578	15	42140
578	16	36533
578	17	35808
578	18	36971
578	19	35080
578	20	34537
578	21	31210
578	22	26855
578	23	22412
578	24	75
672	00	2
672	01	2
672	07	1
672	09	2
672	13	2
672	14	4
672	15	1
672	16	2
672	17	1
672	20	1
672	22	1
672	23	1
675	00	60
675	01	56
675	02	35
675	03	34
675	04	21
675	05	12
675	06	37
675	07	16
675	08	28
675	09	43
675	10	45
675	11	52
675	12	76
675	13	87
675	14	84
675	15	90
675	16	89
675	17	81
675	18	87
675	19	78
675	20	83
675	21	91
675	22	86
675	23	79
676	00	1
676	01	1
676	02	3
676	05	1
676	08	1
676	09	1
676	10	3
676	11	1
676	12	1
676	13	1
676	14	3
676	15	2
676	16	3
676	18	1
676	19	4
676	22	1
676	23	3
677	00	16
677	01	18
677	02	6
677	03	4
677	04	3
677	05	1
677	06	7
677	07	4
677	08	4
677	09	9
677	10	6
677	11	6
677	12	11
677	13	10
677	14	10
677	15	15
677	16	10
677	17	12
677	18	10
677	19	10
677	20	15
677	21	15
677	22	21
677	23	16
678	00	449
678	01	443
678	02	309
678	03	221
678	04	165
678	05	117
678	06	114
678	07	110
678	08	192
678	09	271
678	10	265
678	11	307
678	12	356
678	13	398
678	14	444
678	15	393
678	16	480
678	17	487
678	18	463
678	19	470
678	20	509
678	21	544
678	22	500
678	23	467
678	24	2
685	00	4
685	02	1
685	03	1
685	04	2
685	16	1
685	17	1
685	18	1
685	19	1
685	21	2
685	22	4
881	01	2
881	06	1
881	09	1
881	15	1
881	18	1
881	19	1
881	20	1
881	21	2
881	22	2
881	23	1
