341	01	63931
341	02	53993
341	03	63926
341	04	64697
341	05	71724
341	06	72043
341	07	76266
341	08	76471
341	09	72246
341	10	73095
341	11	66959
341	12	67041
342	01	67
342	02	37
342	03	68
342	04	82
342	05	80
342	06	93
342	07	103
342	08	109
342	09	77
342	10	81
342	11	65
342	12	46
343		2
343	01	1022
343	02	1045
343	03	1070
343	04	1062
343	05	1038
343	06	1050
343	07	969
343	08	1072
343	09	1065
343	10	1073
343	11	1041
343	12	1002
344		44
344	01	39939
344	02	36757
344	03	44041
344	04	43148
344	05	48885
344	06	47668
344	07	48450
344	08	46651
344	09	44202
344	10	43103
344	11	39826
344	12	38897
345	01	177
345	02	118
345	03	171
345	04	93
345	05	113
345	06	145
345	07	106
345	08	126
345	09	126
345	10	113
345	11	100
345	12	80
346	01	60
346	02	72
346	03	67
346	04	63
346	05	48
346	06	68
346	07	65
346	08	46
346	09	62
346	10	69
346	11	76
346	12	54
347		3
347	01	6190
347	02	6257
347	03	7110
347	04	6517
347	05	6500
347	06	5472
347	07	5738
347	08	6085
347	09	5670
347	10	6432
347	11	6210
347	12	5549
348		10
348	01	4584
348	02	4454
348	03	5064
348	04	4911
348	05	5306
348	06	5076
348	07	4943
348	08	5076
348	09	4937
348	10	5176
348	11	4793
348	12	4812
349	01	1
349	02	2
349	03	5
349	04	10
349	05	3
349	06	3
349	07	5
349	08	1
349	09	6
349	10	4
349	11	5
349	12	2
350	01	65
350	02	94
350	03	100
350	04	135
350	05	194
350	06	212
350	07	223
350	08	278
350	09	238
350	10	188
350	11	103
350	12	72
351		81
351	01	35977
351	02	30211
351	03	36740
351	04	36922
351	05	38079
351	06	38220
351	07	38954
351	08	38798
351	09	35552
351	10	37826
351	11	33552
351	12	32456
352		1
352	01	7458
352	02	7092
352	03	7086
352	04	6025
352	05	5468
352	06	4630
352	07	4310
352	08	4491
352	09	4369
352	10	5295
352	11	5208
352	12	5116
353		4
353	01	1064
353	02	1002
353	03	1088
353	04	1091
353	05	1205
353	06	1167
353	07	1371
353	08	1358
353	09	1215
353	10	1157
353	11	1055
353	12	1049
354	01	6
354	02	8
354	03	6
354	04	6
354	05	8
354	06	5
354	07	9
354	08	8
354	09	8
354	10	11
354	11	8
354	12	12
355		2
355	01	863
355	02	739
355	03	983
355	04	1050
355	05	1177
355	06	1202
355	07	1619
355	08	1223
355	09	999
355	10	972
355	11	803
355	12	709
356	01	38
356	02	43
356	03	64
356	04	41
356	05	73
356	06	43
356	07	51
356	08	57
356	09	55
356	10	91
356	11	40
356	12	22
357	01	2
357	04	1
357	05	2
357	06	1
357	07	1
357	08	3
357	09	1
358	01	1453
358	02	1415
358	03	1675
358	04	1616
358	05	1552
358	06	1436
358	07	1428
358	08	1468
358	09	1350
358	10	1543
358	11	1459
358	12	1344
359		1
359	01	7475
359	02	7138
359	03	8862
359	04	8715
359	05	9244
359	06	8784
359	07	9063
359	08	8822
359	09	8671
359	10	8664
359	11	7577
359	12	7118
360	01	1311
360	02	1132
360	03	1388
360	04	1485
360	05	1627
360	06	1447
360	07	1409
360	08	1464
360	09	1385
360	10	1445
360	11	1024
360	12	947
361		54
361	01	24667
361	02	22104
361	03	25306
361	04	24521
361	05	24516
361	06	23774
361	07	23889
361	08	24187
361	09	23729
361	10	23243
361	11	21672
361	12	21440
362	01	1
362	08	2
363	01	24
363	02	14
363	03	35
363	04	29
363	05	53
363	06	180
363	07	333
363	08	27
363	09	30
363	10	28
363	11	28
363	12	29
364	01	504
364	02	470
364	03	533
364	04	511
364	05	525
364	06	533
364	07	567
364	08	530
364	09	490
364	10	507
364	11	425
364	12	399
365		3
365	01	846
365	02	736
365	03	764
365	04	761
365	05	828
365	06	848
365	07	878
365	08	958
365	09	882
365	10	884
365	11	778
365	12	773
366	01	4
366	02	3
366	03	4
366	04	3
366	05	4
366	06	3
366	07	7
366	08	4
366	09	3
366	10	4
366	11	5
366	12	1
455	01	5
455	02	2
455	03	7
455	04	7
455	05	7
455	06	6
455	07	1
455	08	1
455	09	3
455	10	7
455	11	7
455	12	6
460	03	7
460	04	1
460	05	1
460	06	2
460	09	2
460	11	2
460	12	1
571	01	9
571	02	8
571	03	4
571	04	20
571	05	19
571	06	25
571	07	20
571	08	44
571	09	22
571	10	11
571	11	11
571	12	14
572		1
572	01	68
572	02	67
572	03	64
572	04	68
572	05	95
572	06	64
572	07	63
572	08	64
572	09	71
572	10	76
572	11	78
572	12	50
577	03	1
577	04	1
577	07	1
578		89
578	01	47167
578	02	41723
578	03	49479
578	04	49280
578	05	54669
578	06	54627
578	07	54949
578	08	52908
578	09	54067
578	10	52545
578	11	47211
578	12	45427
672	01	1
672	02	1
672	03	2
672	04	2
672	05	1
672	06	2
672	07	6
672	09	1
672	10	2
672	11	1
672	12	1
675		1
675	01	111
675	02	110
675	03	121
675	04	117
675	05	121
675	06	116
675	07	158
675	08	145
675	09	135
675	10	121
675	11	102
675	12	92
676	01	5
676	02	4
676	03	1
676	05	1
676	06	2
676	07	3
676	08	4
676	09	3
676	11	4
676	12	4
677	01	18
677	02	13
677	03	26
677	04	21
677	05	16
677	06	25
677	07	28
677	08	26
677	09	22
677	10	18
677	11	15
677	12	11
678	01	732
678	02	722
678	03	746
678	04	703
678	05	747
678	06	696
678	07	854
678	08	754
678	09	687
678	10	665
678	11	613
678	12	557
685	01	1
685	02	1
685	03	1
685	05	1
685	06	2
685	07	1
685	08	1
685	09	2
685	10	4
685	11	3
685	12	1
881	01	3
881	04	1
881	05	1
881	06	1
881	07	1
881	08	1
881	10	1
881	11	1
881	12	3
